State,Year,Crop,Temperature,Rainfall,Humidity,Soil_Moisture,Crop_Yield
West Bengal,2019,Pulses,30.796096433018526,1118.3739956452657,84.13582934147766,37.85851106666209,1672.273318604523
West Bengal,2020,Rice,30.90099144755607,921.4725129336716,62.82651018945729,28.808450336387573,2869.8379611062433
West Bengal,2020,Wheat,33.44431019561639,769.8797633799098,76.79813963436872,15.010038600633496,2618.848510752044
West Bengal,2020,Maize,29.10407732310005,635.558159233407,69.39434958864415,23.874877895348547,2540.757827224497
West Bengal,2020,Sorghum,29.894989862922696,956.536431415634,67.20703633777254,36.87521749359925,2012.9122612551164
West Bengal,2020,Pulses,28.85183484582546,915.6623545335741,80.33539086359671,30.150345798402032,1611.5568782492464
West Bengal,2021,Rice,30.197867574057767,1101.5072325807878,58.312953658353436,27.601751993710607,2702.2265979813533
West Bengal,2021,Wheat,26.461899392521204,1110.0239223676772,87.93700622165971,36.06160267088938,2684.837577600765
West Bengal,2021,Maize,30.404560815242437,994.631506897495,56.428533967639424,39.45663658823685,2207.079985400861
West Bengal,2021,Sorghum,29.909491396071328,630.0696084955434,64.56484227366022,30.98466053635245,1941.2644187094256
West Bengal,2021,Pulses,27.915456823905505,1171.1263520082387,51.623428485387805,37.843187350161486,1700.5705886155492
West Bengal,2022,Rice,28.96266656075758,1255.9604635154662,81.57162618708419,15.780339008468689,3008.829177503266
West Bengal,2022,Wheat,31.033288891871933,705.6022190447605,52.6562141384199,39.733737851050975,2378.554916821748
West Bengal,2022,Maize,30.214415924080267,904.3460933515806,67.70943710825833,38.722905454717875,2561.522601770389
West Bengal,2022,Sorghum,26.753234940117512,1566.531081884277,52.720409278096824,19.84472825058387,1950.7274044903904
West Bengal,2022,Pulses,31.395173940678397,749.172498934112,57.5655478530696,29.337294097274416,1935.6203514779013
West Bengal,2023,Rice,29.288051831228334,1008.7571511806702,64.09235536836712,20.851444375437477,3209.3922090390292
West Bengal,2023,Wheat,30.914648562173532,1629.466442364024,87.7616511312371,24.906931562292513,2767.908559042456
West Bengal,2023,Maize,33.8844911895126,475.83349991042337,68.19803107367999,26.769624925317682,2528.3863134008075
West Bengal,2023,Sorghum,30.594924106235634,1041.8493388442378,63.172851099300175,16.055011714532462,2929.4898302213774
West Bengal,2023,Pulses,29.48364972393713,1153.0373083750223,89.39716433765966,38.644367925211526,1605.1905541158358
West Bengal,2024,Rice,30.590465150081208,928.5298974833147,78.17974545646739,26.34616409517279,3353.1554889553017
West Bengal,2024,Wheat,30.27349329479846,308.73641921680996,69.72989972103943,29.47824510087623,2691.6972330242293
West Bengal,2024,Maize,32.20643514410732,1432.5827205857802,53.97984904722553,30.104348454314795,1769.4063004651334
West Bengal,2024,Sorghum,31.368326417217908,755.5731991529356,67.23932251389033,19.36966787612895,2052.845135566308
West Bengal,2024,Pulses,30.067438109802108,1080.5780743132893,77.4974744376347,23.135457017065196,1620.9315645804086
